time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1972-12-10,63,6.8,2.5,4.3,4.3,-0.9,1.7,1972-12-10T07:26,1972-12-10T16:11,31499.62,12969.82,12.00,12.00,0.00,7.0,17.2,41.4,49,3.53,0.44
1972-12-11,3,6.0,2.6,4.2,4.3,0.3,2.2,1972-12-11T07:27,1972-12-11T16:11,31448.21,1467.26,0.00,0.00,0.00,0.0,3.9,9.7,3,2.49,0.35
1972-12-12,3,4.2,2.8,3.6,1.9,0.0,1.1,1972-12-12T07:28,1972-12-12T16:11,31401.53,0.00,0.00,0.00,0.00,0.0,6.8,13.3,27,1.75,0.31
1972-12-13,3,5.6,3.4,4.3,3.2,1.2,2.1,1972-12-13T07:29,1972-12-13T16:11,31359.46,0.00,0.00,0.00,0.00,0.0,4.7,11.9,357,1.75,0.31
1972-12-14,3,4.7,3.2,3.9,2.0,0.5,1.4,1972-12-14T07:29,1972-12-14T16:11,31322.04,0.00,0.00,0.00,0.00,0.0,5.6,12.2,12,1.66,0.32
1972-12-15,3,4.0,2.2,3.1,1.5,-0.2,0.6,1972-12-15T07:30,1972-12-15T16:11,31289.30,0.00,0.00,0.00,0.00,0.0,5.2,13.0,21,1.58,0.29
1972-12-16,51,2.8,0.7,1.9,-0.2,-2.1,-1.0,1972-12-16T07:31,1972-12-16T16:12,31261.27,1250.46,0.10,0.10,0.00,1.0,6.6,15.1,34,2.20,0.34
1972-12-17,3,1.3,-0.1,0.7,-1.6,-2.9,-2.2,1972-12-17T07:32,1972-12-17T16:12,31237.98,0.00,0.00,0.00,0.00,0.0,5.1,11.2,14,1.97,0.30
1972-12-18,3,1.4,-0.9,0.3,-1.5,-4.2,-2.7,1972-12-18T07:32,1972-12-18T16:12,31219.44,0.00,0.00,0.00,0.00,0.0,7.1,17.3,60,2.52,0.34
1972-12-19,71,3.2,1.0,1.9,-0.5,-1.9,-1.4,1972-12-19T07:33,1972-12-19T16:13,31205.69,0.00,1.00,0.90,0.07,8.0,12.8,24.1,60,1.27,0.26
1972-12-20,71,2.0,0.0,1.2,-1.3,-4.4,-3.1,1972-12-20T07:33,1972-12-20T16:13,31196.74,5631.70,0.50,0.00,0.35,5.0,18.1,38.5,47,2.45,0.41
1972-12-21,2,0.3,-3.1,-1.4,-4.1,-7.4,-5.9,1972-12-21T07:34,1972-12-21T16:14,31192.60,26889.41,0.00,0.00,0.00,0.0,14.9,29.5,26,5.93,0.70
1972-12-22,3,0.2,-2.9,-1.8,-3.4,-7.0,-5.7,1972-12-22T07:34,1972-12-22T16:14,31193.29,21818.42,0.00,0.00,0.00,0.0,10.2,22.0,32,4.38,0.54
1972-12-23,3,-0.2,-3.8,-2.1,-3.4,-7.1,-5.4,1972-12-23T07:35,1972-12-23T16:15,31198.81,26384.64,0.00,0.00,0.00,0.0,4.0,11.5,2,4.32,0.38
1972-12-24,3,-0.4,-3.8,-2.6,-3.7,-7.3,-5.9,1972-12-24T07:35,1972-12-24T16:15,31209.19,22698.01,0.00,0.00,0.00,0.0,5.2,11.2,3,4.87,0.42
1972-12-25,3,-1.3,-4.8,-3.1,-4.4,-8.2,-6.4,1972-12-25T07:36,1972-12-25T16:16,31224.42,5326.16,0.00,0.00,0.00,0.0,4.6,12.2,347,3.07,0.30
1972-12-26,51,0.9,-3.3,-1.7,-2.0,-6.5,-4.8,1972-12-26T07:36,1972-12-26T16:17,31244.50,19537.26,0.30,0.30,0.00,3.0,4.1,12.6,358,3.78,0.37
1972-12-27,3,0.7,-2.0,-0.9,-2.4,-5.3,-4.0,1972-12-27T07:36,1972-12-27T16:17,31269.44,646.67,0.00,0.00,0.00,0.0,6.6,14.8,38,2.24,0.27
1972-12-28,3,0.4,-4.3,-1.6,-3.9,-8.6,-5.7,1972-12-28T07:37,1972-12-28T16:18,31299.22,15052.97,0.00,0.00,0.00,0.0,11.2,26.6,30,3.50,0.44
1972-12-29,3,-0.1,-4.8,-3.1,-5.6,-9.7,-8.1,1972-12-29T07:37,1972-12-29T16:19,31333.85,27051.25,0.00,0.00,0.00,0.0,15.3,34.6,34,6.23,0.88
1972-12-30,3,-1.4,-5.4,-3.8,-5.8,-10.3,-8.3,1972-12-30T07:37,1972-12-30T16:20,31373.30,27096.27,0.00,0.00,0.00,0.0,12.0,25.6,49,5.10,0.62
1972-12-31,3,-0.5,-5.2,-3.4,-4.2,-9.1,-7.2,1972-12-31T07:37,1972-12-31T16:20,31417.66,19336.87,0.00,0.00,0.00,0.0,8.6,20.2,63,3.88,0.40
1973-01-01,51,-0.3,-4.8,-2.7,-3.9,-8.8,-6.2,1973-01-01T07:37,1973-01-01T16:21,31467.41,2865.65,0.40,0.40,0.00,4.0,6.5,15.8,80,2.99,0.35
1973-01-02,51,1.2,-1.9,-0.7,-2.1,-5.3,-3.8,1973-01-02T07:37,1973-01-02T16:22,31522.52,1100.42,1.30,1.30,0.00,6.0,5.4,12.6,128,2.58,0.32
1973-01-03,3,2.8,-1.6,0.3,0.2,-4.6,-2.6,1973-01-03T07:37,1973-01-03T16:23,31582.82,17821.65,0.00,0.00,0.00,0.0,5.2,9.4,115,4.01,0.43
1973-01-04,3,2.5,-0.3,0.9,-0.8,-3.2,-2.1,1973-01-04T07:37,1973-01-04T16:24,31648.15,7095.95,0.00,0.00,0.00,0.0,8.0,16.9,61,2.99,0.38
1973-01-05,3,4.3,-0.0,1.4,0.7,-3.4,-2.0,1973-01-05T07:37,1973-01-05T16:25,31718.36,15200.42,0.00,0.00,0.00,0.0,10.7,25.2,61,3.28,0.46
1973-01-06,3,2.7,-0.7,0.8,-0.9,-3.9,-2.8,1973-01-06T07:36,1973-01-06T16:26,31793.27,0.00,0.00,0.00,0.00,0.0,10.6,21.6,59,1.71,0.34
1973-01-07,3,1.8,-0.8,0.4,-0.8,-3.9,-2.4,1973-01-07T07:36,1973-01-07T16:27,31872.72,0.00,0.00,0.00,0.00,0.0,4.6,11.2,117,2.09,0.29
1973-01-08,3,2.2,-0.9,0.5,-0.9,-3.7,-2.4,1973-01-08T07:36,1973-01-08T16:29,31956.55,0.00,0.00,0.00,0.00,0.0,6.4,13.7,54,2.25,0.31
1973-01-09,3,1.7,-1.1,0.3,-1.5,-4.1,-2.7,1973-01-09T07:36,1973-01-09T16:30,32044.60,727.84,0.00,0.00,0.00,0.0,6.5,14.4,47,1.93,0.30
1973-01-10,3,1.8,-1.0,0.5,-1.2,-4.1,-2.4,1973-01-10T07:35,1973-01-10T16:31,32136.70,0.00,0.00,0.00,0.00,0.0,4.8,10.4,36,1.91,0.30
1973-01-11,3,3.6,-2.6,0.3,0.7,-6.1,-2.9,1973-01-11T07:35,1973-01-11T16:32,32232.69,23282.29,0.00,0.00,0.00,0.0,6.6,15.5,202,4.98,0.53
1973-01-12,3,2.4,-1.3,0.7,-0.9,-4.7,-2.5,1973-01-12T07:35,1973-01-12T16:33,32332.40,0.00,0.00,0.00,0.00,0.0,9.2,22.3,68,1.98,0.36
1973-01-13,2,3.3,-2.9,-0.3,-0.0,-6.6,-3.7,1973-01-13T07:34,1973-01-13T16:35,32435.67,27437.60,0.00,0.00,0.00,0.0,7.2,15.8,57,5.23,0.54
1973-01-14,2,2.2,-2.6,-1.0,-1.3,-6.2,-4.3,1973-01-14T07:34,1973-01-14T16:36,32542.36,28276.95,0.00,0.00,0.00,0.0,6.4,15.5,274,6.89,0.61
1973-01-15,3,6.6,-3.1,1.1,4.0,-6.8,-2.1,1973-01-15T07:33,1973-01-15T16:37,32652.29,26907.30,0.00,0.00,0.00,0.0,7.2,20.2,249,5.56,0.60
1973-01-16,73,3.8,-1.4,1.6,0.9,-5.7,-1.6,1973-01-16T07:32,1973-01-16T16:38,32765.31,0.00,12.90,9.00,2.73,16.0,14.3,30.2,46,1.54,0.23
1973-01-17,73,-0.2,-2.9,-1.5,-3.5,-6.2,-4.9,1973-01-17T07:32,1973-01-17T16:40,32881.26,5654.39,1.20,0.10,0.77,7.0,12.1,26.6,71,3.88,0.38
1973-01-18,53,2.3,-2.6,0.4,0.2,-5.7,-2.2,1973-01-18T07:31,1973-01-18T16:41,33000.00,0.00,7.50,7.50,0.00,22.0,3.9,9.4,95,1.71,0.26
1973-01-19,71,2.2,0.4,1.2,-0.6,-2.5,-1.4,1973-01-19T07:30,1973-01-19T16:42,33121.36,0.00,1.30,0.50,0.56,9.0,6.1,14.0,70,1.21,0.23
1973-01-20,71,2.5,0.0,1.0,0.5,-2.6,-1.4,1973-01-20T07:30,1973-01-20T16:44,33245.42,0.00,2.20,0.60,1.12,11.0,4.5,10.4,98,1.64,0.25
1973-01-21,3,4.4,0.3,1.9,2.6,-2.4,-0.4,1973-01-21T07:29,1973-01-21T16:45,33373.53,2675.73,0.00,0.00,0.00,0.0,4.7,11.9,316,3.19,0.38
1973-01-22,51,4.2,0.5,2.3,1.3,-1.9,-0.4,1973-01-22T07:28,1973-01-22T16:46,33505.73,0.00,1.00,1.00,0.00,7.0,12.3,24.1,53,2.41,0.29
1973-01-23,75,1.9,0.9,1.4,-1.7,-3.1,-2.4,1973-01-23T07:27,1973-01-23T16:48,33641.80,0.00,16.80,3.90,9.03,24.0,14.0,32.0,64,1.08,0.18
1973-01-24,73,1.2,-0.3,0.6,-3.0,-4.6,-3.8,1973-01-24T07:26,1973-01-24T16:49,33781.51,0.00,15.30,0.60,10.29,24.0,17.8,37.1,61,2.06,0.30
1973-01-25,71,1.5,-3.6,-0.4,-3.1,-7.7,-4.6,1973-01-25T07:25,1973-01-25T16:51,33924.61,26887.48,0.80,0.00,0.56,7.0,13.8,28.4,34,5.77,0.54
1973-01-26,3,-2.5,-11.0,-6.3,-5.9,-15.4,-10.3,1973-01-26T07:24,1973-01-26T16:52,34070.87,27155.80,0.00,0.00,0.00,0.0,9.3,18.0,59,6.45,0.46
1973-01-27,73,-5.3,-18.3,-10.5,-8.8,-22.6,-14.3,1973-01-27T07:23,1973-01-27T16:53,34220.09,13099.39,0.80,0.00,0.56,3.0,5.1,9.0,237,5.87,0.36
1973-01-28,73,1.5,-10.1,-3.8,-1.5,-13.9,-7.1,1973-01-28T07:22,1973-01-28T16:55,34372.03,24898.03,1.40,0.00,0.98,8.0,5.7,10.4,85,7.06,0.59
1973-01-29,2,3.9,-6.0,-2.3,1.0,-10.5,-6.1,1973-01-29T07:21,1973-01-29T16:56,34526.48,30200.57,0.00,0.00,0.00,0.0,10.7,23.8,129,9.07,0.77
1973-01-30,2,2.9,-10.3,-3.0,0.0,-14.5,-6.6,1973-01-30T07:20,1973-01-30T16:58,34683.25,28173.43,0.00,0.00,0.00,0.0,9.1,13.7,181,6.08,0.57
1973-01-31,51,4.1,-4.7,0.0,1.5,-7.8,-2.8,1973-01-31T07:19,1973-01-31T16:59,34842.11,21600.00,0.20,0.20,0.00,2.0,5.6,8.6,73,6.71,0.66
1973-02-01,73,1.3,-1.4,0.2,-1.8,-4.6,-3.0,1973-02-01T07:18,1973-02-01T17:01,35002.87,0.00,6.00,2.00,2.80,14.0,8.9,16.9,60,2.39,0.26
1973-02-02,75,1.1,0.4,0.8,-2.5,-3.5,-3.1,1973-02-02T07:16,1973-02-02T17:02,35165.32,0.00,16.90,0.70,11.34,23.0,16.3,32.0,65,1.31,0.21
1973-02-03,73,2.7,0.0,1.3,-0.5,-2.9,-2.0,1973-02-03T07:15,1973-02-03T17:04,35329.28,0.00,5.40,0.90,3.15,12.0,12.6,28.8,68,2.55,0.34
1973-02-04,3,4.3,-3.8,-0.4,1.6,-6.9,-3.4,1973-02-04T07:14,1973-02-04T17:05,35494.56,30875.72,0.00,0.00,0.00,0.0,7.3,11.9,159,8.56,0.77
1973-02-05,2,5.1,-6.1,-0.3,2.8,-9.7,-3.3,1973-02-05T07:13,1973-02-05T17:07,35660.98,31008.31,0.00,0.00,0.00,0.0,6.1,10.1,175,8.12,0.80
1973-02-06,3,2.5,-8.9,-2.4,-0.1,-12.6,-5.6,1973-02-06T07:11,1973-02-06T17:08,35828.35,30400.62,0.00,0.00,0.00,0.0,8.2,11.2,92,8.27,0.71
1973-02-07,3,5.2,-7.8,-1.6,2.8,-11.8,-5.0,1973-02-07T07:10,1973-02-07T17:10,35996.50,27769.90,0.00,0.00,0.00,0.0,7.9,13.3,203,8.36,0.80
1973-02-08,1,6.3,-6.1,-0.2,3.5,-10.2,-3.7,1973-02-08T07:09,1973-02-08T17:11,36165.26,31754.12,0.00,0.00,0.00,0.0,9.8,19.4,203,9.97,0.93
1973-02-09,3,7.5,-1.9,2.4,4.6,-5.5,-0.9,1973-02-09T07:07,1973-02-09T17:13,36334.70,28427.41,0.00,0.00,0.00,0.0,10.9,23.8,227,7.78,0.80
1973-02-10,73,8.2,1.4,4.4,5.4,-2.0,1.4,1973-02-10T07:06,1973-02-10T17:14,36506.41,14008.94,8.50,7.60,0.63,9.0,16.2,34.2,229,6.30,0.70
1973-02-11,71,5.1,-2.2,1.5,2.3,-5.7,-1.5,1973-02-11T07:04,1973-02-11T17:16,36680.56,18075.13,2.70,2.40,0.21,10.0,7.6,18.4,166,6.47,0.65
1973-02-12,2,3.4,-4.4,-1.2,-0.1,-8.6,-4.9,1973-02-12T07:03,1973-02-12T17:17,36856.93,33120.95,0.00,0.00,0.00,0.0,8.9,19.8,217,11.04,1.02
1973-02-13,3,5.3,-6.4,0.0,1.1,-11.0,-4.3,1973-02-13T07:01,1973-02-13T17:18,37035.34,19997.67,0.00,0.00,0.00,0.0,14.5,34.6,257,7.70,1.04
1973-02-14,55,9.8,3.6,6.3,6.0,-0.5,2.9,1973-02-14T07:00,1973-02-14T17:20,37215.60,25087.64,5.50,5.50,0.00,8.0,16.6,38.9,289,7.56,1.13
1973-02-15,53,8.1,1.1,4.5,5.5,-1.9,2.0,1973-02-15T06:58,1973-02-15T17:21,37397.52,2649.06,1.20,1.20,0.00,4.0,6.8,15.8,207,5.51,0.74
1973-02-16,51,6.1,-0.5,2.9,2.5,-3.3,-0.0,1973-02-16T06:57,1973-02-16T17:23,37580.91,0.00,0.70,0.70,0.00,7.0,12.2,24.5,73,3.92,0.59
1973-02-17,3,6.5,0.2,2.8,1.5,-2.8,-0.6,1973-02-17T06:55,1973-02-17T17:24,37765.62,32781.79,0.00,0.00,0.00,0.0,14.9,35.3,60,9.11,1.24
1973-02-18,3,6.6,-2.7,1.9,3.4,-6.4,-1.6,1973-02-18T06:53,1973-02-18T17:26,37951.46,32055.02,0.00,0.00,0.00,0.0,6.3,16.6,200,10.91,1.25
1973-02-19,2,7.0,-1.5,1.8,3.5,-5.2,-1.5,1973-02-19T06:52,1973-02-19T17:27,38138.26,34517.84,0.00,0.00,0.00,0.0,8.0,16.2,48,12.22,1.40
1973-02-20,3,6.5,-1.7,2.1,2.6,-5.4,-1.5,1973-02-20T06:50,1973-02-20T17:29,38325.86,15972.85,0.00,0.00,0.00,0.0,12.2,30.6,54,7.64,1.08
1973-02-21,51,6.5,-0.4,3.0,3.8,-3.9,-0.1,1973-02-21T06:48,1973-02-21T17:30,38514.09,1165.79,0.50,0.50,0.00,4.0,8.9,19.4,210,4.22,0.65
1973-02-22,51,7.1,-0.3,3.6,5.0,-3.2,1.2,1973-02-22T06:47,1973-02-22T17:32,38702.80,2890.34,1.40,1.40,0.00,10.0,6.0,17.3,211,4.18,0.58
1973-02-23,71,7.2,-0.5,3.0,5.0,-3.7,0.5,1973-02-23T06:45,1973-02-23T17:33,38891.83,14392.96,6.00,5.90,0.07,13.0,7.1,20.2,183,6.48,0.80
1973-02-24,71,7.6,-3.7,1.1,4.6,-6.8,-1.8,1973-02-24T06:43,1973-02-24T17:34,39081.03,28220.15,2.20,2.10,0.07,7.0,7.5,36.7,213,8.76,1.01
1973-02-25,51,5.9,-5.5,0.3,1.7,-9.4,-3.4,1973-02-25T06:41,1973-02-25T17:36,39270.24,35272.16,0.10,0.10,0.00,1.0,10.6,26.6,103,12.65,1.46
1973-02-26,51,4.5,-3.4,0.3,-0.5,-7.4,-4.1,1973-02-26T06:40,1973-02-26T17:37,39459.31,35380.48,0.30,0.30,0.00,2.0,17.8,43.2,95,12.35,1.50
1973-02-27,3,2.7,-3.8,0.0,-4.0,-7.8,-5.3,1973-02-27T06:38,1973-02-27T17:39,39648.11,30738.37,0.00,0.00,0.00,0.0,23.9,51.5,94,10.56,1.71
1973-02-28,3,3.0,-2.6,-0.3,-3.1,-8.3,-6.0,1973-02-28T06:36,1973-02-28T17:40,39836.47,34195.94,0.00,0.00,0.00,0.0,26.8,57.2,79,10.52,1.78
1973-03-01,2,7.7,-3.1,2.0,3.5,-7.0,-1.9,1973-03-01T06:35,1973-03-01T17:42,40024.50,35740.12,0.00,0.00,0.00,0.0,9.5,25.9,155,13.10,1.70
1973-03-02,3,9.4,-1.3,3.7,6.4,-4.7,0.6,1973-03-02T06:33,1973-03-02T17:43,40213.69,35920.16,0.00,0.00,0.00,0.0,6.1,13.0,169,13.54,1.67
1973-03-03,51,9.7,0.2,4.2,5.0,-3.1,0.5,1973-03-03T06:31,1973-03-03T17:44,40404.21,23913.07,0.10,0.10,0.00,1.0,15.1,37.4,92,9.98,1.59
1973-03-04,3,8.4,0.6,4.3,5.8,-2.8,1.7,1973-03-04T06:29,1973-03-04T17:46,40595.93,16202.41,0.00,0.00,0.00,0.0,5.1,19.1,269,7.78,1.05
1973-03-05,51,9.8,2.9,5.3,7.7,0.5,3.1,1973-03-05T06:27,1973-03-05T17:47,40788.71,18228.03,1.00,1.00,0.00,10.0,7.2,15.5,248,6.24,0.87
1973-03-06,3,13.0,-0.9,5.5,11.2,-3.4,3.3,1973-03-06T06:25,1973-03-06T17:48,40982.41,31391.57,0.00,0.00,0.00,0.0,8.0,15.5,355,13.01,1.72
1973-03-07,53,11.3,1.6,6.1,7.3,-1.2,2.9,1973-03-07T06:24,1973-03-07T17:50,41176.89,24942.15,3.00,3.00,0.00,9.0,16.6,34.6,21,9.17,1.38
1973-03-08,53,6.5,2.2,4.2,1.6,-2.4,-0.6,1973-03-08T06:22,1973-03-08T17:51,41372.01,0.00,7.60,7.60,0.00,20.0,25.0,51.8,53,3.91,0.97
1973-03-09,71,5.3,-1.4,1.9,1.0,-5.0,-2.1,1973-03-09T06:20,1973-03-09T17:53,41567.65,20145.80,2.40,1.60,0.56,12.0,16.8,39.2,80,8.07,1.20
1973-03-10,51,4.5,-1.1,1.6,-1.0,-5.8,-3.4,1973-03-10T06:18,1973-03-10T17:54,41763.68,20254.21,0.30,0.30,0.00,3.0,18.8,43.6,54,9.86,1.60
1973-03-11,3,4.8,-1.1,1.8,-0.4,-5.3,-3.0,1973-03-11T06:16,1973-03-11T17:55,41959.96,20146.60,0.00,0.00,0.00,0.0,17.7,40.3,51,9.23,1.44
1973-03-12,3,7.3,-2.3,2.1,3.4,-6.1,-1.6,1973-03-12T06:14,1973-03-12T17:57,42156.36,37730.43,0.00,0.00,0.00,0.0,10.3,24.1,37,14.93,1.85
1973-03-13,51,6.8,-1.7,2.5,1.8,-5.5,-1.7,1973-03-13T06:12,1973-03-13T17:58,42352.76,23645.20,1.10,1.10,0.00,9.0,20.1,43.9,47,8.50,1.16
1973-03-14,71,4.7,-0.4,1.8,0.2,-3.7,-2.0,1973-03-14T06:10,1973-03-14T17:59,42549.03,11316.59,1.50,0.40,0.77,14.0,14.7,32.8,31,7.94,1.02
1973-03-15,51,4.3,0.0,1.8,0.3,-3.5,-1.8,1973-03-15T06:08,1973-03-15T18:01,42745.05,3807.22,1.40,1.40,0.00,10.0,14.3,34.6,58,6.84,0.81
1973-03-16,71,6.1,0.6,2.8,2.0,-2.8,-0.8,1973-03-16T06:06,1973-03-16T18:02,42940.68,16253.68,1.50,1.30,0.14,13.0,13.5,32.4,62,8.62,1.09
1973-03-17,3,9.1,-0.3,3.7,5.9,-3.6,0.5,1973-03-17T06:05,1973-03-17T18:03,43135.79,38723.32,0.00,0.00,0.00,0.0,8.0,20.5,143,14.21,1.75
1973-03-18,3,9.0,-0.8,4.2,6.2,-4.4,1.2,1973-03-18T06:03,1973-03-18T18:05,43330.27,35499.07,0.00,0.00,0.00,0.0,7.2,12.6,155,13.42,1.68
1973-03-19,51,11.0,-1.8,4.7,6.8,-5.3,1.0,1973-03-19T06:01,1973-03-19T18:06,43523.99,38865.57,0.30,0.30,0.00,2.0,15.5,41.8,97,15.82,2.21
1973-03-20,51,9.3,1.1,5.1,6.8,-2.4,2.0,1973-03-20T05:59,1973-03-20T18:07,43716.81,31504.44,0.20,0.20,0.00,2.0,8.4,19.8,146,11.91,1.60
1973-03-21,2,11.4,0.4,5.8,9.4,-2.8,3.2,1973-03-21T05:57,1973-03-21T18:09,43908.81,40279.51,0.00,0.00,0.00,0.0,8.9,16.9,165,16.18,2.11
1973-03-22,3,12.6,1.3,7.6,10.0,-1.6,5.1,1973-03-22T05:55,1973-03-22T18:10,44101.39,37089.99,0.00,0.00,0.00,0.0,6.9,16.2,266,15.44,2.20
1973-03-23,0,14.6,1.7,8.0,12.8,-0.9,5.8,1973-03-23T05:53,1973-03-23T18:11,44294.70,40847.02,0.00,0.00,0.00,0.0,9.1,15.5,237,18.76,2.59
1973-03-24,1,15.9,-0.1,8.9,14.8,-3.1,6.7,1973-03-24T05:51,1973-03-24T18:13,44488.64,41040.77,0.00,0.00,0.00,0.0,7.2,15.5,160,18.68,2.70
1973-03-25,2,16.7,2.0,9.9,15.4,-0.8,7.8,1973-03-25T05:49,1973-03-25T18:14,44683.10,31353.94,0.00,0.00,0.00,0.0,7.3,16.2,190,15.67,2.46
1973-03-26,51,16.5,2.9,10.2,15.8,0.3,8.4,1973-03-26T05:47,1973-03-26T18:15,44877.94,38201.86,0.20,0.20,0.00,2.0,7.2,14.8,177,17.24,2.59
1973-03-27,51,17.1,4.4,11.4,15.7,2.5,9.8,1973-03-27T05:45,1973-03-27T18:17,45073.07,41149.75,0.10,0.10,0.00,1.0,7.3,20.5,50,15.03,2.37
1973-03-28,2,16.6,4.8,10.9,13.7,2.5,8.3,1973-03-28T05:44,1973-03-28T18:18,45268.34,40071.28,0.00,0.00,0.00,0.0,15.9,32.4,41,13.28,2.43
1973-03-29,51,13.7,6.6,9.9,10.2,2.8,6.3,1973-03-29T05:42,1973-03-29T18:19,45463.67,5686.27,0.80,0.80,0.00,3.0,21.1,44.3,35,7.24,1.87
1973-03-30,3,14.2,5.8,9.9,12.1,2.8,7.3,1973-03-30T05:40,1973-03-30T18:21,45658.92,12608.35,0.00,0.00,0.00,0.0,13.8,30.6,30,8.08,1.69
1973-03-31,3,16.0,3.8,10.4,14.3,1.6,8.5,1973-03-31T05:38,1973-03-31T18:22,45853.97,34227.01,0.00,0.00,0.00,0.0,7.7,24.1,60,14.42,2.28
1973-04-01,51,16.1,5.7,11.3,14.9,3.1,9.5,1973-04-01T05:36,1973-04-01T18:23,46048.71,42588.08,0.30,0.30,0.00,3.0,10.3,25.9,55,17.20,2.53
1973-04-02,2,18.0,5.0,11.9,15.0,3.2,9.4,1973-04-02T05:34,1973-04-02T18:25,46243.01,42779.41,0.00,0.00,0.00,0.0,18.6,38.9,229,17.12,3.22
1973-04-03,75,10.9,3.2,7.5,8.9,-0.9,4.0,1973-04-03T05:32,1973-04-03T18:26,46436.75,0.00,17.80,15.30,1.75,14.0,22.3,51.5,85,2.45,0.99
1973-04-04,51,8.2,4.8,6.5,1.7,-2.7,-0.1,1973-04-04T05:30,1973-04-04T18:27,46629.80,525.90,0.20,0.20,0.00,2.0,36.4,77.0,68,7.53,2.67
1973-04-05,2,11.7,4.3,7.4,7.5,-1.2,2.7,1973-04-05T05:28,1973-04-05T18:29,46822.03,39759.23,0.00,0.00,0.00,0.0,22.9,49.7,71,17.36,3.09
1973-04-06,1,14.9,0.8,8.4,14.0,-2.4,5.9,1973-04-06T05:26,1973-04-06T18:30,47013.33,43200.00,0.00,0.00,0.00,0.0,8.2,16.9,216,21.32,3.12
1973-04-07,51,18.4,3.2,10.7,16.3,0.6,8.2,1973-04-07T05:24,1973-04-07T18:31,47203.55,40442.46,0.10,0.10,0.00,1.0,18.5,40.0,211,18.52,3.18
1973-04-08,51,7.8,5.9,6.9,5.1,3.8,4.4,1973-04-08T05:23,1973-04-08T18:32,47392.55,1901.26,3.80,3.80,0.00,18.0,15.2,27.0,25,5.23,0.98
1973-04-09,53,13.6,4.8,9.0,12.9,2.9,7.7,1973-04-09T05:21,1973-04-09T18:34,47580.21,10240.98,3.80,3.80,0.00,11.0,6.6,26.6,64,10.65,1.59
1973-04-10,63,15.7,6.2,10.1,13.6,3.7,7.0,1973-04-10T05:19,1973-04-10T18:35,47766.59,35428.80,5.50,5.50,0.00,5.0,27.2,61.2,223,13.56,2.29
1973-04-11,51,11.4,2.7,7.5,9.2,-0.1,4.9,1973-04-11T05:17,1973-04-11T18:36,47953.00,42289.60,0.80,0.80,0.00,7.0,11.8,27.4,225,15.57,2.13
1973-04-12,55,11.4,2.0,6.6,9.5,-0.7,4.5,1973-04-12T05:15,1973-04-12T18:38,48139.61,23250.63,5.50,5.50,0.00,9.0,6.4,19.8,231,14.66,2.02
1973-04-13,71,8.6,1.3,4.7,4.4,-2.1,0.9,1973-04-13T05:13,1973-04-13T18:39,48326.30,24120.96,6.70,6.40,0.21,19.0,21.2,42.5,88,11.85,1.48
1973-04-14,71,6.9,-0.9,3.5,2.2,-4.6,-0.3,1973-04-14T05:12,1973-04-14T18:40,48512.95,25123.72,3.00,2.70,0.21,15.0,18.4,42.8,125,12.86,1.65
1973-04-15,71,9.9,1.2,5.1,7.0,-2.1,1.9,1973-04-15T05:10,1973-04-15T18:42,48699.45,32812.42,6.20,6.10,0.07,22.0,14.4,48.2,97,14.17,1.71
1973-04-16,53,9.6,4.6,6.6,6.9,0.4,3.0,1973-04-16T05:08,1973-04-16T18:43,48885.65,0.00,4.30,4.30,0.00,17.0,21.6,46.1,88,6.52,1.11
1973-04-17,3,15.1,3.3,9.7,13.6,-0.1,6.9,1973-04-17T05:06,1973-04-17T18:44,49071.44,41643.45,0.00,0.00,0.00,0.0,11.9,28.1,96,20.58,3.19
1973-04-18,55,9.4,4.4,7.1,6.9,1.9,4.7,1973-04-18T05:05,1973-04-18T18:45,49256.69,7521.52,9.10,9.10,0.00,17.0,11.8,25.9,42,8.86,1.25
1973-04-19,53,11.8,2.8,7.0,9.3,0.6,4.9,1973-04-19T05:03,1973-04-19T18:47,49441.27,15092.02,5.50,5.50,0.00,12.0,9.2,27.0,324,11.18,1.58
1973-04-20,61,7.0,2.9,5.0,3.0,-1.1,1.3,1973-04-20T05:01,1973-04-20T18:48,49625.03,0.00,11.30,11.30,0.00,24.0,20.0,41.8,65,5.72,0.81
1973-04-21,53,7.3,3.0,5.1,5.7,0.3,2.3,1973-04-21T04:59,1973-04-21T18:49,49807.86,0.00,6.50,6.50,0.00,20.0,14.1,32.4,209,7.03,0.94
1973-04-22,51,13.3,-0.0,6.9,10.2,-3.3,4.1,1973-04-22T04:58,1973-04-22T18:51,49989.58,44751.41,0.80,0.80,0.00,6.0,13.9,29.9,208,22.09,3.03
1973-04-23,3,15.0,-0.1,8.5,13.6,-3.2,6.0,1973-04-23T04:56,1973-04-23T18:52,50170.08,40917.82,0.00,0.00,0.00,0.0,13.0,29.2,355,22.08,3.41
